Gene	Expression
A1BG_L	0.506482
A1CF_L	0.116094
A2LD1_L	-0.169522
A4GALT_L	0.270780
AAAS_L	-0.073516
AACS_L	-0.214023
AADAT_L	0.024668
AAED1_L	0.333488
AAGAB_L	-0.176098
AAK1_L	0.153470
AAMP_L	-0.069992
AARS_L	-0.104139
AARS2_L	0.192983
AARSD1_L	-0.195700
AASDH_L	0.306847
AASDHPPT_L	0.076257
AASS_L	0.280817
AATF_L	-0.403685
AATK_L	-0.570304
ABAT_L	-0.116384
ABCA1_L	0.024990
ABCA10_L	0.495051
ABCA12_L	-0.292777
ABCA13_L	0.181550
ABCA2_L	0.218069
ABCA3_L	0.127238
ABCA5_L	-0.274465
ABCA7_L	0.141440
ABCA9_L	0.329269
ABCB1_L	0.367841
ABCB10_L	-0.132192
ABCB4_L	0.647629
ABCB5_L	-0.142844
ABCB6_L	-0.346906
ABCB7_L	0.286404
ABCB8_L	0.281419
ABCB9_L	-0.449698
ABCC1_L	0.017525
ABCC10_L	-0.114722
ABCC11_L	0.714736
ABCC2_L	-0.678600
ABCC4_L	0.204195
ABCC5_L	-0.061153
ABCC6_L	-0.774115
ABCC8_L	-0.428605
ABCC9_L	-0.123935
ABCD1_L	-0.220060
ABCD3_L	-0.161630
ABCD4_L	-0.228295
ABCE1_L	-0.001286
ABCF1_L	-0.273671
ABCF2_L	-0.280699
ABCF3_L	-0.517324
ABCG1_L	-0.367752
ABCG2_L	-0.421227
ABHD10_L	0.156644
ABHD11_L	0.161343
ABHD12_L	-0.092055
ABHD13_L	0.061331
ABHD14A_L	0.339639
ABHD14B_L	0.230315
ABHD15_L	0.098083
ABHD16A_L	-0.110064
ABHD2_L	-0.138134
ABHD3_L	0.344800
ABHD4_L	-0.121540
ABHD5_L	-0.000791
ABHD6_L	0.027547
ABHD8_L	0.217783
ABI1_L	0.220494
ABI2_L	0.366505
ABL1_L	0.034229
ABL2_L	-0.191587
ABLIM1_L	-0.055544
ABLIM2_L	-0.327315
ABLIM3_L	-0.105291
ABO_L	-1.658792
ABP1_L	-0.625612
ABR_L	-0.181545
ABRACL_L	-0.127220
ABT1_L	-0.105939
ABTB1_L	1.206664
ABTB2_L	-1.084638
ACAA1_L	-1.098936
ACAA2_L	-0.276431
ACACA_L	-0.072078
ACACB_L	0.399358
ACAD10_L	0.008550
ACAD11_L	0.133869
ACAD8_L	-0.367145
ACAD9_L	-0.236363
ACADL_L	-0.121362
ACADM_L	-0.055810
ACADS_L	-0.494554
ACADSB_L	0.114949
ACADVL_L	-0.465684
ACAN_L	-0.006081
ACAP1_L	-0.196960
ACAP2_L	0.035163
ACAP3_L	-0.328646
ACAT1_L	-0.058441
ACAT2_L	-0.610217
ACBD3_L	0.254175
ACBD4_L	-0.284760
ACBD5_L	0.268236
ACBD6_L	-0.131860
ACBD7_L	-0.089704
ACCS_L	0.176725
ACD_L	-0.114078
ACE2_L	0.728431
ACER2_L	-0.440115
ACER3_L	-0.314693
ACHE_L	-0.239180
ACIN1_L	-0.041084
ACLY_L	0.189573
ACMSD_L	-1.103761
ACN9_L	-0.051111
ACO1_L	0.114429
ACO2_L	0.031013
ACOT1_L	-0.901408
ACOT11_L	0.523147
ACOT13_L	0.186522
ACOT2_L	1.031134
ACOT4_L	-0.335850
ACOT7_L	-0.037072
ACOT8_L	-0.959540
ACOT9_L	0.061851
ACOX1_L	0.109972
ACOX2_L	0.928607
ACOX3_L	-0.327304
ACOXL_L	-0.195840
ACP1_L	-0.085023
ACP2_L	-0.332793
ACP5_L	-0.869441
ACP6_L	0.001698
ACPL2_L	0.228020
ACPP_L	-0.242709
ACR_L	-0.170553
ACRBP_L	-0.854209
ACRC_L	-0.258391
ACSBG1_L	-0.106430
ACSF2_L	0.494549
ACSF3_L	-0.152354
ACSL1_L	-0.479270
ACSL3_L	0.073900
ACSL4_L	0.557334
ACSL6_L	-0.235779
ACSM2A_L	-0.329377
ACSM2B_L	-0.883343
ACSM3_L	0.451676
ACSS2_L	0.086311
ACSS3_L	0.336746
ACTA1_L	0.212858
ACTA2_L	0.151640
ACTB_L	-0.034474
ACTC1_L	0.311454
ACTG1_L	0.134056
ACTG2_L	-0.494595
ACTL10_L	-0.039360
ACTL6A_L	-0.104242
ACTN1_L	-0.307036
ACTN3_L	0.384974
ACTN4_L	-0.117964
ACTR10_L	-0.309264
ACTR1A_L	-0.184711
ACTR1B_L	0.225188
ACTR2_L	0.102358
ACTR3_L	0.091524
ACTR3B_L	-0.519660
ACTR5_L	-0.202954
ACTR6_L	0.034774
ACTR8_L	0.053797
ACVR1_L	0.292614
ACVR1B_L	-0.007737
ACVR1C_L	-0.061529
ACVR2A_L	0.250957
ACVR2B_L	0.303911
ACVRL1_L	-0.119095
ACY1_L	-0.379908
ACY3_L	-0.232430
ACYP1_L	0.211804
ACYP2_L	0.383247
ADA_L	0.225714
ADAL_L	-0.213683
ADAM10_L	0.162031
ADAM11_L	-0.009116
ADAM12_L	-0.422827
ADAM15_L	-0.030071
ADAM17_L	0.081995
ADAM19_L	0.553614
ADAM20_L	-0.062057
ADAM21_L	-0.119290
ADAM22_L	0.325510
ADAM23_L	0.000333
ADAM28_L	-0.037605
ADAM33_L	-0.106422
ADAM8_L	0.417435
ADAM9_L	0.125220
ADAMTS1_L	0.008666
ADAMTS10_L	-0.108195
ADAMTS12_L	0.071652
ADAMTS13_L	0.486998
ADAMTS14_L	0.524921
ADAMTS15_L	0.679037
ADAMTS16_L	-0.324857
ADAMTS17_L	-0.475498
ADAMTS18_L	-0.920468
ADAMTS19_L	-0.888460
ADAMTS2_L	0.845658
ADAMTS20_L	0.349927
ADAMTS3_L	0.068384
ADAMTS4_L	0.281059
ADAMTS5_L	-0.043198
ADAMTS6_L	0.451434
ADAMTS7_L	0.332795
ADAMTS8_L	0.682190
ADAMTS9_L	-0.093401
ADAMTSL1_L	-0.478700
ADAMTSL2_L	-0.435523
ADAMTSL4_L	0.136695
ADAP1_L	0.216267
ADAP2_L	-0.225256
ADAR_L	-0.181745
ADARB1_L	0.242994
ADARB2_L	0.283475
ADAT1_L	-0.614779
ADAT2_L	0.205123
ADAT3_L	-0.390023
ADC_L	0.280627
ADCK1_L	0.651069
ADCK2_L	0.533211
ADCK3_L	0.265910
ADCK4_L	0.203885
ADCK5_L	0.036934
ADCY1_L	0.073974
ADCY10_L	-0.082728
ADCY2_L	0.705788
ADCY3_L	0.010155
ADCY5_L	0.442088
ADCY6_L	-0.010367
ADCY7_L	0.350698
ADCY8_L	-0.541369
ADCY9_L	0.362495
ADCYAP1_L	0.311426
ADCYAP1R1_L	-0.739609
ADD1_L	0.028360
ADD2_L	0.236041
ADD3_L	0.312272
ADH4_L	0.045426
ADH5_L	-0.058401
ADH6_L	-0.037335
ADHFE1_L	0.634706
ADI1_L	-1.017074
ADIPOQ_L	-0.380269
ADIPOR1_L	-0.118592
ADIPOR2_L	0.038722
ADK_L	0.036152
ADM_L	-0.223947
ADM2_L	-0.280949
ADNP_L	0.119330
ADNP2_L	0.208352
ADO_L	0.021473
ADORA1_L	0.717199
ADORA2A_L	0.629087
ADORA2B_L	-0.713455
ADPGK_L	-0.322675
ADPRH_L	-0.069633
ADPRHL1_L	-0.734115
ADPRHL2_L	-1.148653
ADRA1A_L	0.340124
ADRA1B_L	0.888932
ADRA2A_L	-0.289233
ADRA2B_L	-0.145021
ADRA2C_L	-0.501415
ADRB2_L	-0.097100
ADRBK1_L	0.080102
ADRBK2_L	0.373430
ADRM1_L	-0.664360
ADSL_L	-0.241365
ADSS_L	0.218190
ADSSL1_L	0.456475
AEBP1_L	0.033508
AEBP2_L	0.350354
AEN_L	-0.381159
AES_L	0.652736
AFAP1_L	-0.176581
AFAP1L1_L	-0.301076
AFAP1L2_L	-0.390195
AFF1_L	0.267621
AFF2_L	0.450236
AFF3_L	-0.207989
AFF4_L	0.081224
AFG3L2_L	-0.194082
AFMID_L	0.194988
AFP_L	-0.472095
AFTPH_L	0.128985
AGA_L	-0.098541
AGAP1_L	0.255217
AGAP11_L	-0.266977
AGAP2_L	-0.119842
AGAP3_L	-0.027108
AGAP4_L	0.742180
AGAP5_L	-0.773664
AGAP6_L	-1.158758
AGAP7_L	-0.727280
AGAP8_L	-0.902244
AGAP9_L	0.204054
AGBL2_L	-0.266447
AGBL3_L	-0.232372
AGBL5_L	0.246567
