Gene	Expression
A1BG_G	-0.680954
A1CF_G	0.152310
A2LD1_G	-0.075313
A4GALT_G	0.126691
AAAS_G	-0.054325
AACS_G	0.201115
AADAT_G	-0.062835
AAED1_G	-0.248987
AAGAB_G	0.110675
AAK1_G	0.119753
AAMP_G	-0.040276
AARS_G	-0.090108
AARS2_G	-0.023434
AARSD1_G	0.276638
AASDH_G	0.102896
AASDHPPT_G	-0.153921
AASS_G	0.140198
AATF_G	-0.020922
AATK_G	0.123920
ABAT_G	0.149486
ABCA1_G	0.180002
ABCA10_G	0.460806
ABCA12_G	0.259278
ABCA13_G	-0.154084
ABCA2_G	-0.382728
ABCA3_G	-0.618160
ABCA5_G	0.008159
ABCA7_G	-0.056315
ABCA9_G	-0.227696
ABCB1_G	-0.273361
ABCB10_G	0.069528
ABCB4_G	0.199478
ABCB5_G	0.641172
ABCB6_G	0.182103
ABCB7_G	0.002018
ABCB8_G	-0.240487
ABCB9_G	0.483051
ABCC1_G	0.102179
ABCC10_G	0.109637
ABCC11_G	-0.039784
ABCC2_G	1.802909
ABCC4_G	0.429260
ABCC5_G	0.265285
ABCC6_G	0.967657
ABCC8_G	-0.192977
ABCC9_G	0.132979
ABCD1_G	-0.402141
ABCD3_G	-0.021610
ABCD4_G	0.199944
ABCE1_G	-0.103538
ABCF1_G	-0.027646
ABCF2_G	0.094950
ABCF3_G	0.044568
ABCG1_G	0.280128
ABCG2_G	-0.421227
ABHD10_G	-0.058449
ABHD11_G	-0.109686
ABHD12_G	0.098241
ABHD13_G	-0.346797
ABHD14A_G	0.709656
ABHD14B_G	-0.542317
ABHD15_G	0.152062
ABHD16A_G	-0.000173
ABHD2_G	-0.058918
ABHD3_G	-0.126254
ABHD4_G	0.064582
ABHD5_G	-0.190037
ABHD6_G	0.655811
ABHD8_G	0.015631
ABI1_G	0.059465
ABI2_G	-0.149433
ABL1_G	0.153788
ABL2_G	-0.196199
ABLIM1_G	0.047425
ABLIM2_G	0.634470
ABLIM3_G	-0.105291
ABO_G	-0.240350
ABP1_G	0.765614
ABR_G	-0.073776
ABRACL_G	0.168849
ABT1_G	0.318824
ABTB1_G	-0.699057
ABTB2_G	0.225580
ACAA1_G	0.187084
ACAA2_G	0.463314
ACACA_G	-0.186725
ACACB_G	-0.080219
ACAD10_G	-0.063371
ACAD11_G	-0.187914
ACAD8_G	0.176124
ACAD9_G	0.047935
ACADL_G	-0.121362
ACADM_G	0.323751
ACADS_G	-0.159496
ACADSB_G	0.184564
ACADVL_G	0.008577
ACAN_G	-0.194365
ACAP1_G	0.421246
ACAP2_G	-0.180330
ACAP3_G	0.360993
ACAT1_G	0.239519
ACAT2_G	0.195334
ACBD3_G	-0.003651
ACBD4_G	-0.466266
ACBD5_G	-0.086350
ACBD6_G	-0.062648
ACBD7_G	0.068845
ACCS_G	-0.742951
ACD_G	-0.112568
ACE2_G	0.842093
ACER2_G	-0.197935
ACER3_G	-0.250502
ACHE_G	0.064286
ACIN1_G	0.080171
ACLY_G	0.049468
ACMSD_G	1.675482
ACN9_G	-0.281597
ACO1_G	0.218098
ACO2_G	0.019154
ACOT1_G	0.942886
ACOT11_G	0.838645
ACOT13_G	0.284748
ACOT2_G	0.402731
ACOT4_G	0.067340
ACOT7_G	0.562611
ACOT8_G	0.410037
ACOT9_G	-0.123849
ACOX1_G	-0.131602
ACOX2_G	0.586961
ACOX3_G	-0.301091
ACOXL_G	-0.195840
ACP1_G	-0.075019
ACP2_G	0.160442
ACP5_G	0.598149
ACP6_G	-0.138584
ACPL2_G	0.006781
ACPP_G	-0.242709
ACR_G	-0.170553
ACRBP_G	-0.186380
ACRC_G	0.144799
ACSBG1_G	-0.106430
ACSF2_G	-0.426984
ACSF3_G	-0.196407
ACSL1_G	0.022596
ACSL3_G	-0.139843
ACSL4_G	-0.332107
ACSL6_G	0.022476
ACSM2A_G	-0.329377
ACSM2B_G	-0.244210
ACSM3_G	-0.128982
ACSS2_G	0.231124
ACSS3_G	0.269828
ACTA1_G	-0.333757
ACTA2_G	-0.284750
ACTB_G	-0.357017
ACTC1_G	-0.648728
ACTG1_G	-0.311171
ACTG2_G	0.035498
ACTL10_G	-0.039360
ACTL6A_G	0.121452
ACTN1_G	0.077218
ACTN3_G	-0.280722
ACTN4_G	-0.075910
ACTR10_G	-0.040316
ACTR1A_G	-0.048632
ACTR1B_G	-0.071427
ACTR2_G	-0.219602
ACTR3_G	0.014902
ACTR3B_G	0.178089
ACTR5_G	0.083592
ACTR6_G	-0.072616
ACTR8_G	0.037628
ACVR1_G	-0.045539
ACVR1B_G	0.313767
ACVR1C_G	0.086107
ACVR2A_G	0.304703
ACVR2B_G	-0.301027
ACVRL1_G	-0.119095
ACY1_G	0.801036
ACY3_G	-0.232430
ACYP1_G	0.276089
ACYP2_G	-0.144886
ADA_G	-0.287692
ADAL_G	0.226688
ADAM10_G	-0.166556
ADAM11_G	0.055963
ADAM12_G	-0.235244
ADAM15_G	0.011039
ADAM17_G	-0.076177
ADAM19_G	-0.245957
ADAM20_G	-0.062057
ADAM21_G	-0.119290
ADAM22_G	0.168258
ADAM23_G	-0.354713
ADAM28_G	-0.037605
ADAM33_G	-0.106422
ADAM8_G	-0.211489
ADAM9_G	-0.007366
ADAMTS1_G	-0.007898
ADAMTS10_G	-0.095543
ADAMTS12_G	0.315191
ADAMTS13_G	0.151837
ADAMTS14_G	0.080897
ADAMTS15_G	-0.189565
ADAMTS16_G	0.182850
ADAMTS17_G	0.026368
ADAMTS18_G	0.320677
ADAMTS19_G	0.518280
ADAMTS2_G	-0.092509
ADAMTS20_G	0.569916
ADAMTS3_G	0.207782
ADAMTS4_G	-0.168437
ADAMTS5_G	-0.166392
ADAMTS6_G	-0.346537
ADAMTS7_G	-0.159859
ADAMTS8_G	-0.147056
ADAMTS9_G	0.225151
ADAMTSL1_G	-0.478700
ADAMTSL2_G	-0.435523
ADAMTSL4_G	0.186072
ADAP1_G	0.745811
ADAP2_G	0.075522
ADAR_G	0.080718
ADARB1_G	-0.087316
ADARB2_G	-0.304797
ADAT1_G	0.156012
ADAT2_G	-0.261042
ADAT3_G	0.030629
ADC_G	0.347035
ADCK1_G	-0.280306
ADCK2_G	0.052980
ADCK3_G	-0.076388
ADCK4_G	0.347910
ADCK5_G	0.413905
ADCY1_G	-0.213022
ADCY10_G	-0.082728
ADCY2_G	-0.920907
ADCY3_G	-0.191676
ADCY5_G	0.480422
ADCY6_G	0.178835
ADCY7_G	-0.359111
ADCY8_G	0.678119
ADCY9_G	-0.259415
ADCYAP1_G	-0.187281
ADCYAP1R1_G	-0.739609
ADD1_G	0.063092
ADD2_G	-0.489159
ADD3_G	0.231842
ADH4_G	0.117347
ADH5_G	0.200026
ADH6_G	-0.037335
ADHFE1_G	-0.242671
ADI1_G	0.386760
ADIPOQ_G	-0.204270
ADIPOR1_G	-0.078903
ADIPOR2_G	-0.020347
ADK_G	0.021068
ADM_G	-0.537149
ADM2_G	-0.171985
ADNP_G	-0.063013
ADNP2_G	-0.189927
ADO_G	-0.278291
ADORA1_G	-0.137263
ADORA2A_G	0.253102
ADORA2B_G	0.134653
ADPGK_G	0.408126
ADPRH_G	0.538480
ADPRHL1_G	-0.734115
ADPRHL2_G	0.051129
ADRA1A_G	-0.086334
ADRA1B_G	0.092145
ADRA2A_G	0.048699
ADRA2B_G	0.495569
ADRA2C_G	0.392244
ADRB2_G	-0.097100
ADRBK1_G	0.084813
ADRBK2_G	0.000567
ADRM1_G	0.246838
ADSL_G	0.249836
ADSS_G	-0.096448
ADSSL1_G	0.308232
AEBP1_G	-0.320594
AEBP2_G	-0.367939
AEN_G	-0.272132
AES_G	-0.119207
AFAP1_G	-0.456040
AFAP1L1_G	-0.125077
AFAP1L2_G	-0.547909
AFF1_G	0.053199
AFF2_G	0.105459
AFF3_G	0.595522
AFF4_G	-0.044159
AFG3L2_G	-0.056254
AFMID_G	0.313366
AFP_G	1.053324
AFTPH_G	-0.135157
AGA_G	0.227210
AGAP1_G	0.256360
AGAP11_G	-0.003256
AGAP2_G	-0.119842
AGAP3_G	-0.111885
AGAP4_G	-0.202344
AGAP5_G	-0.773664
AGAP6_G	0.098217
AGAP7_G	-0.727280
AGAP8_G	1.180351
AGAP9_G	-0.481400
AGBL2_G	-0.057956
AGBL3_G	1.027477
AGBL5_G	-0.131730
AGER_G	0.919838
AGFG1_G	-0.272708
AGFG2_G	0.013144
AGGF1_G	-0.053652
AGK_G	-0.525421
AGL_G	-0.013272
AGMAT_G	0.860937
AGMO_G	-0.119063
AGPAT1_G	-0.146393
AGPAT2_G	0.376186
AGPAT3_G	0.206159
AGPAT4_G	-0.043086
AGPAT5_G	-0.096684
AGPAT6_G	-0.186865
