Gene	Expression
A1CF_B	0.374106
AATK_B	1.0131
ABCA10_B	0.079898
ABCA12_B	0.244385
ABCA13_B	0.040568
ABCA9_B	0.436494
ABCB1_B	0.208491
ABCB5_B	0.744747
ABCB9_B	0.799245
ABCC11_B	0.002165
ABCC8_B	0.47369
ABCG1_B	1.12166
ABCG2_B	0.553232
ABHD15_B	0.360891
ABLIM2_B	0.002165
ABLIM3_B	0.002165
ABTB1_B	1.21176
ACADL_B	0.116166
ACAN_B	0.787584
ACAP1_B	0.61371
ACCS_B	0.976436
ACE2_B	0.002165
ACHE_B	0.002165
ACOT11_B	0.950341
ACOT4_B	0.661516
ACOXL_B	1.20297
ACPP_B	1.16443
ACRBP_B	0.785146
ACRC_B	0.459867
ACR_B	0
ACSBG1_B	0.002165
ACSL1_B	0.459867
ACSL6_B	0.065319
ACSM2A_B	0.427938
ACSM2B_B	1.26059
ACTG2_B	0.072532
ACTL10_B	0.002165
ACVR1C_B	0.002165
ACVRL1_B	0.197359
ACY3_B	0.795252
ADAM12_B	0
ADAM20_B	0
ADAM21_B	0
ADAM28_B	0.002165
ADAM33_B	0.324222
ADAM8_B	1.00182
ADAMTS10_B	0.002165
ADAMTS13_B	0.774842
ADAMTS14_B	0.047087
ADAMTS17_B	0.81596
ADAMTS20_B	0.37719
ADAMTS2_B	0.910512
ADAMTS3_B	1.08118
ADAMTS4_B	0.572006
ADAMTS5_B	0.002165
ADAMTS6_B	0.459867
ADAMTS8_B	0
ADAMTSL1_B	0.002165
ADAMTSL2_B	0.648594
ADAP1_B	0.002165
ADAP2_B	0.315126
ADARB2_B	0.19062
ADAT3_B	0.258782
ADCY10_B	0.002165
ADCY2_B	0.881626
ADCY5_B	0.858977
ADCY7_B	1.03947
ADCY8_B	0.785146
ADCYAP1R1_B	0.05934
ADCYAP1_B	0
ADH4_B	0.751006
ADH6_B	0.002165
ADIPOQ_B	0.111704
ADM2_B	0.572006
ADORA2A_B	0.530896
ADORA2B_B	0.730316
ADPRHL1_B	0.549015
ADPRH_B	0.77284
ADRA1A_B	0.002165
ADRA2A_B	0.592699
ADRA2B_B	0.002165
ADRA2C_B	0.185858
ADRB2_B	0.002165
AFAP1L1_B	0.838805
AFP_B	0.427938
AGAP11_B	0.002165
AGAP2_B	0.116166
AGAP4_B	0
AGAP5_B	0.002165
AGAP7_B	0.002165
AGAP8_B	1.09177
AGBL2_B	0.065319
AGBL3_B	0.072532
AGER_B	1.78581
AGFG2_B	0.825758
AGMO_B	0.002165
AGPAT9_B	0.002165
AGT_B	0.002165
