Gene	Expression
A1CF_C	0.162767
AATK_C	1.00405
ABCA10_C	1.05337
ABCA12_C	0.130394
ABCA13_C	0.174855
ABCA9_C	1.17171
ABCB1_C	0.41505
ABCB9_C	0.434003
ABCC11_C	0
ABCC8_C	0.228402
ABCG1_C	0.74369
ABCG2_C	0.569792
ABHD15_C	0.928718
ABLIM2_C	0
ABLIM3_C	0
ABTB1_C	0.780575
ACADL_C	0
ACAN_C	1.38077
ACAP1_C	0.147832
ACCS_C	1.17694
ACE2_C	0
ACHE_C	0
ACOT11_C	0.679878
ACOT4_C	0.214987
ACOX2_C	0.920517
ACOXL_C	1.01135
ACPP_C	0.102088
ACRBP_C	0
ACRC_C	0
ACR_C	0
ACSBG1_C	0
ACSL1_C	0.507564
ACSL6_C	0.106385
ACSM2A_C	1.21468
ACSM2B_C	1.01885
ACTG2_C	0
ACTL10_C	0.785042
ACVR1C_C	0
ACVRL1_C	0
ACY3_C	0.836643
ADAM12_C	0
ADAM20_C	0
ADAM21_C	0
ADAM28_C	0
ADAM33_C	0
ADAM8_C	0.23392
ADAMTS10_C	0
ADAMTS13_C	0.320105
ADAMTS14_C	0
ADAMTS17_C	0.274873
ADAMTS20_C	0.196023
ADAMTS2_C	0.876699
ADAMTS3_C	0.654633
ADAMTS4_C	0.289691
ADAMTS5_C	0
ADAMTS6_C	0.289691
ADAMTS8_C	0.187611
ADAMTSL1_C	0
ADAMTSL2_C	0.540846
ADAP1_C	0
ADAP2_C	0.271676
ADARB2_C	0.258957
ADAT3_C	0.494687
ADCY10_C	0
ADCY5_C	1.22058
ADCY7_C	1.15924
ADCY8_C	1.00405
ADCYAP1R1_C	0
ADCYAP1_C	0
ADH4_C	1.61763
ADH6_C	0
ADIPOQ_C	0
ADM2_C	0.209598
ADORA2A_C	0.147832
ADORA2B_C	0.88219
ADPRHL1_C	0.679878
ADRA1A_C	0
ADRA2A_C	0.693078
ADRA2B_C	0.731493
ADRA2C_C	1.37339
ADRB2_C	0
AFAP1L1_C	0.554146
AFP_C	0.785042
AGAP11_C	0.494687
AGAP2_C	0.094886
AGAP4_C	0
AGAP7_C	0
AGAP8_C	0.715953
AGBL2_C	0
AGBL3_C	0.445564
AGER_C	0.262801
AGFG2_C	0.794484
AGMO_C	0.087011
AGPAT9_C	0
AGT_C	0.908991
AGXT2L1_C	0.349696
AHNAK2_C	0.386994
AHRR_C	0.478485
AICDA_C	0
AIF1_C	0
AIFM3_C	0.162767
AIM1_C	0.584118
AIM2_C	0.546544
AIPL1_C	0
AIRE_C	0.554146
AK5_C	0
AK8_C	0.688616
AKAP6_C	1.16414
AKR1B10_C	1.13521
AKR1C1_C	1.26059
AKR1C2_C	0
AKR1C3_C	0.602576
AKR1D1_C	0
AKR1E2_C	0
AKR7A3_C	0.357833
ALDH1A2_C	0.113403
ALDH1A3_C	0.956822
ALDH1L2_C	0.776098
ALDH3B1_C	0.266643
ALK_C	0
ALOX12B_C	0
ALOX12_C	0
ALOX15_C	0.156981
ALOX5AP_C	0
ALPK1_C	0.848577
ALPK2_C	0.253914
ALS2CL_C	0.727439
ALX3_C	0
ALX4_C	0
AMH_C	0.575719
AMY2B_C	0.964821
ANGPT2_C	0.628039
ANGPT4_C	0
ANGPTL4_C	0
ANG_C	1.61546
ANK1_C	0.228402
ANKAR_C	0.099324
ANKDD1A_C	0
ANKFN1_C	0
ANKH_C	0.289691
ANKLE1_C	1.26059
ANKMY1_C	0.981823
ANKRD13B_C	0.221802
ANKRD20A1_C	0
ANKRD20A2_C	0.799654
ANKRD20A3_C	0
ANKRD20A4_C	0
ANKRD22_C	0.091999
ANKRD23_C	0.308988
ANKRD24_C	0.62021
ANKRD29_C	0.97712
ANKRD2_C	0.262801
ANKRD31_C	0
ANKRD34B_C	0
ANKRD35_C	0.540846
ANKRD44_C	0.736863
ANKRD53_C	1.10333
ANKRD65_C	0.266643
ANKS1B_C	1.08626
ANKS4B_C	0.209598
ANO2_C	0.282523
ANO7_C	0.099324
ANO9_C	0.246263
ANP32D_C	0
ANXA8L1_C	0
AOAH_C	0
AOC2_C	0.141381
AOC3_C	0.438995
AOX1_C	1.25656
AP3B2_C	0.38026
APC2_C	0.308988
APCDD1_C	0.141381
APLNR_C	0
APLN_C	0
APOBEC3A_C	0
APOBEC3B_C	0.466161
APOBR_C	0
APOC3_C	1.28333
APOC4_C	1.23147
APOF_C	0.41505
APOL1_C	1.18396
APOL2_C	1.32811
APOL6_C	0.559356
APOLD1_C	0.438995
AQP1_C	0
