Gene	Expression
A1BG_R	-0.528541
A1CF_R	-0.422898
A2LD1_R	-0.968971
A4GALT_R	-0.515848
AAAS_R	0.092771
AACS_R	-0.140600
AADAT_R	0.224308
AAED1_R	-0.594618
AAGAB_R	0.332125
AAK1_R	-0.136933
AAMP_R	0.211866
AARS_R	0.157348
AARS2_R	0.252243
AARSD1_R	-0.285640
AASDH_R	0.213528
AASDHPPT_R	-0.196737
AASS_R	-0.575416
AATF_R	-0.331863
AATK_R	0.327794
ABAT_R	-0.385999
ABCA1_R	-0.669661
ABCA10_R	-0.117899
ABCA12_R	0.578992
ABCA13_R	0.128369
ABCA2_R	0.083782
ABCA3_R	-0.382542
ABCA5_R	-0.942320
ABCA7_R	-0.505543
ABCA9_R	-0.589743
ABCB1_R	0.226588
ABCB10_R	0.144252
ABCB4_R	0.097377
ABCB5_R	0.519803
ABCB6_R	0.522675
ABCB7_R	0.165190
ABCB8_R	0.274097
ABCB9_R	-0.449698
ABCC1_R	0.207706
ABCC10_R	-0.018375
ABCC11_R	-0.039784
ABCC2_R	-0.847023
ABCC4_R	0.019516
ABCC5_R	0.084241
ABCC6_R	-1.865275
ABCC8_R	-0.428605
ABCC9_R	0.042408
ABCD1_R	0.158577
ABCD3_R	0.111849
ABCD4_R	-0.176858
ABCE1_R	0.260532
ABCF1_R	0.243279
ABCF2_R	-0.182138
ABCF3_R	-0.985288
ABCG1_R	-0.367752
ABCG2_R	0.522104
ABHD10_R	0.066589
ABHD11_R	-0.080428
ABHD12_R	0.187665
ABHD13_R	0.098365
ABHD14A_R	0.593521
ABHD14B_R	0.097073
ABHD15_R	0.489268
ABHD16A_R	-0.277186
ABHD2_R	0.045755
ABHD3_R	0.250394
ABHD4_R	-0.082610
ABHD5_R	0.314408
ABHD6_R	0.138029
ABHD8_R	0.305983
ABI1_R	-0.037005
ABI2_R	0.151679
ABL1_R	-0.571062
ABL2_R	-0.274464
ABLIM1_R	-0.014259
ABLIM2_R	0.068282
ABLIM3_R	-0.105291
ABO_R	-1.658792
ABP1_R	-0.625612
ABR_R	0.352556
ABRACL_R	-0.059090
ABT1_R	0.083368
ABTB1_R	-0.250685
ABTB2_R	-0.875057
ACAA1_R	-0.037282
ACAA2_R	-0.610271
ACACA_R	0.380801
ACACB_R	-0.568937
ACAD10_R	-0.012474
ACAD11_R	-0.158052
ACAD8_R	-0.749762
ACAD9_R	0.549657
ACADL_R	-0.121362
ACADM_R	-0.135321
ACADS_R	-0.326871
ACADSB_R	-0.157014
ACADVL_R	0.094472
ACAN_R	0.426593
ACAP1_R	-0.196960
ACAP2_R	0.187297
ACAP3_R	0.024214
ACAT1_R	0.100036
ACAT2_R	0.527018
ACBD3_R	-0.121474
ACBD4_R	0.193919
ACBD5_R	0.344705
ACBD6_R	0.491666
ACBD7_R	0.091450
ACCS_R	-0.742951
ACD_R	-0.148956
ACE2_R	0.401185
ACER2_R	0.482339
ACER3_R	0.355851
ACHE_R	1.085802
ACIN1_R	-0.263896
ACLY_R	-0.215055
ACMSD_R	-1.103761
ACN9_R	-0.269508
ACO1_R	-0.015536
ACO2_R	-0.152583
ACOT1_R	0.594097
ACOT11_R	0.087524
ACOT13_R	-0.480191
ACOT2_R	-1.805189
ACOT4_R	-0.335850
ACOT7_R	0.377926
ACOT8_R	-0.393002
ACOT9_R	0.173419
ACOX1_R	-0.442045
ACOX2_R	-1.170392
ACOX3_R	0.028048
ACOXL_R	-0.195840
ACP1_R	0.185518
ACP2_R	0.107121
ACP5_R	-0.869441
ACP6_R	-0.050473
ACPL2_R	0.173693
ACPP_R	-0.242709
ACR_R	-0.170553
ACRBP_R	0.008201
ACRC_R	-0.258391
ACSBG1_R	-0.106430
ACSF2_R	-0.779986
ACSF3_R	0.039949
ACSL1_R	-0.479270
ACSL3_R	0.203333
ACSL4_R	-0.151811
ACSL6_R	0.231237
ACSM2A_R	-0.329377
ACSM2B_R	-0.883343
ACSM3_R	-0.663370
ACSS2_R	-0.033657
ACSS3_R	-0.712465
ACTA1_R	0.165715
ACTA2_R	1.547540
ACTB_R	0.287447
ACTC1_R	0.030549
ACTG1_R	0.134056
ACTG2_R	-0.494595
ACTL10_R	-0.039360
ACTL6A_R	0.297211
ACTN1_R	-0.003953
ACTN3_R	-0.678556
ACTN4_R	-0.230517
ACTR10_R	-0.161897
ACTR1A_R	0.058440
ACTR1B_R	0.121121
ACTR2_R	0.218311
ACTR3_R	-0.021946
ACTR3B_R	0.424651
ACTR5_R	-0.341177
ACTR6_R	0.324406
ACTR8_R	-0.263589
ACVR1_R	-0.158940
ACVR1B_R	-0.206721
ACVR1C_R	-0.061529
ACVR2A_R	-0.102489
ACVR2B_R	-0.084460
ACVRL1_R	-0.119095
ACY1_R	-0.275067
ACY3_R	-0.232430
ACYP1_R	0.461760
ACYP2_R	-0.017277
ADA_R	0.312137
ADAL_R	-0.035521
ADAM10_R	0.193505
ADAM11_R	0.626706
ADAM12_R	0.649535
ADAM15_R	0.300040
ADAM17_R	-0.151464
ADAM19_R	0.159444
ADAM20_R	-0.062057
ADAM21_R	0.417602
ADAM22_R	0.086177
ADAM23_R	0.184888
ADAM28_R	-0.037605
ADAM33_R	-0.106422
ADAM8_R	-0.211489
ADAM9_R	0.244691
ADAMTS1_R	0.042451
ADAMTS10_R	-0.330414
ADAMTS12_R	-0.170238
ADAMTS13_R	-0.019737
ADAMTS14_R	-0.226086
ADAMTS15_R	0.168410
ADAMTS16_R	0.291897
ADAMTS17_R	0.727748
ADAMTS18_R	-0.151746
ADAMTS19_R	0.129401
ADAMTS2_R	0.174441
ADAMTS20_R	0.925706
ADAMTS3_R	0.563377
ADAMTS4_R	0.884970
ADAMTS5_R	0.508816
ADAMTS6_R	-0.045047
ADAMTS7_R	0.061192
ADAMTS8_R	-0.147056
ADAMTS9_R	0.304249
ADAMTSL1_R	0.841035
ADAMTSL2_R	0.177695
ADAMTSL4_R	-1.338652
ADAP1_R	-0.527423
ADAP2_R	-0.225256
ADAR_R	-0.028077
ADARB1_R	0.034253
ADARB2_R	-0.304797
ADAT1_R	-0.152329
ADAT2_R	0.197337
ADAT3_R	-0.390023
ADC_R	0.351646
ADCK1_R	-0.664035
ADCK2_R	0.178285
ADCK3_R	0.238930
ADCK4_R	-0.003992
ADCK5_R	-0.060300
ADCY1_R	0.032083
ADCY10_R	-0.082728
ADCY2_R	1.363330
ADCY3_R	0.610851
ADCY5_R	0.318138
ADCY6_R	-0.224555
ADCY7_R	0.561980
ADCY8_R	-0.541369
ADCY9_R	-0.130382
ADCYAP1_R	0.714710
ADCYAP1R1_R	1.709544
ADD1_R	-0.040116
ADD2_R	0.507056
ADD3_R	-0.170537
ADH4_R	-0.756674
ADH5_R	-0.007702
ADH6_R	-0.037335
ADHFE1_R	-1.220458
ADI1_R	-0.304406
ADIPOQ_R	-0.008157
ADIPOR1_R	-0.309744
ADIPOR2_R	0.160147
ADK_R	0.532438
ADM_R	1.073476
ADM2_R	-0.070242
ADNP_R	-0.283080
ADNP2_R	0.144211
ADO_R	-0.111040
ADORA1_R	0.011075
ADORA2A_R	-0.462073
ADORA2B_R	0.210123
ADPGK_R	0.198324
ADPRH_R	-0.039596
ADPRHL1_R	0.385079
ADPRHL2_R	0.284846
ADRA1A_R	-0.652858
ADRA1B_R	-0.464322
ADRA2A_R	-0.289233
ADRA2B_R	0.007465
ADRA2C_R	-0.501415
ADRB2_R	-0.097100
ADRBK1_R	-0.104488
ADRBK2_R	-0.212226
ADRM1_R	-0.194369
ADSL_R	0.074387
ADSS_R	-0.145882
ADSSL1_R	-0.648117
AEBP1_R	0.737161
AEBP2_R	0.040718
AEN_R	0.144321
AES_R	-0.325183
AFAP1_R	0.055697
AFAP1L1_R	0.228348
AFAP1L2_R	0.625834
AFF1_R	-0.211032
AFF2_R	-0.623216
AFF3_R	0.049340
AFF4_R	-0.164325
AFG3L2_R	-0.081106
AFMID_R	-0.420016
AFP_R	-0.472095
AFTPH_R	-0.341536
AGA_R	-0.202170
AGAP1_R	0.151327
AGAP11_R	-0.266977
AGAP2_R	-0.119842
AGAP3_R	0.259516
AGAP4_R	-0.202344
AGAP5_R	0.861553
AGAP6_R	0.788110
AGAP7_R	-0.018685
AGAP8_R	-0.902244
AGAP9_R	0.532264
AGBL2_R	-0.266447
AGBL3_R	-0.232372
AGBL5_R	-0.075068
AGER_R	-0.628571
AGFG1_R	0.025955
AGFG2_R	-0.040040
AGGF1_R	-0.194896
AGK_R	0.265593
AGL_R	0.206379
AGMAT_R	0.003064
AGMO_R	-0.119063
AGPAT1_R	-0.020397
AGPAT2_R	0.085112
AGPAT3_R	-0.031716
AGPAT4_R	-0.166213
AGPAT5_R	0.197753
AGPAT6_R	-0.140611
AGPAT9_R	-0.092435
AGPHD1_R	0.734303
AGPS_R	0.230755
AGRN_R	-0.170969
AGT_R	-0.779089
AGTPBP1_R	0.068840
AGTRAP_R	0.094448
AGXT_R	-1.304069
AGXT2L1_R	0.107128
AGXT2L2_R	-0.296763
AHCTF1_R	-0.011345
AHCY_R	0.121807
AHCYL1_R	-0.160746
AHCYL2_R	-0.354565
AHDC1_R	-0.313632
AHI1_R	0.171155
AHNAK_R	-0.417747
AHNAK2_R	0.440865
AHR_R	0.256253
AHRR_R	-0.256306
AHSA1_R	0.094761
AHSA2_R	-0.138716
AICDA_R	-0.285672
AIDA_R	0.220710
AIF1_R	-0.000108
AIF1L_R	0.045197
AIFM1_R	-0.150099
AIFM2_R	-0.901399
AIFM3_R	-0.507967
AIG1_R	-0.264153
AIM1_R	-0.347259
AIM1L_R	-0.356950
AIM2_R	-0.823217
AIMP1_R	0.068572
AIMP2_R	0.228716
AIP_R	0.004650
AIPL1_R	-0.500192
AIRE_R	0.147789
AJAP1_R	-0.031969
AJUBA_R	-0.651285
AK1_R	0.530630
AK2_R	0.533676
AK3_R	0.119373
AK4_R	0.653672
AK5_R	0.206248
AK7_R	0.048896
AK8_R	-0.328545
AKAP1_R	0.171722
AKAP10_R	-0.403211
AKAP11_R	0.035867
AKAP12_R	0.712305
AKAP13_R	-0.158704
AKAP17A_R	-0.178800
AKAP2_R	-0.851136
AKAP5_R	-0.077568
AKAP6_R	0.031821
AKAP7_R	0.270322
AKAP8_R	-0.331612
AKAP8L_R	-0.169650
AKAP9_R	-0.394968
AKD1_R	0.595982
AKIP1_R	0.742554
AKIRIN1_R	-0.174126
AKIRIN2_R	0.067840
AKNA_R	0.025684
AKR1A1_R	0.273358
AKR1B1_R	-0.055293
AKR1B10_R	-0.584283
AKR1B15_R	-0.856192
AKR1C1_R	0.401486
AKR1C2_R	-0.137879
AKR1C3_R	-0.087756
AKR1D1_R	-0.224618
AKR1E2_R	-0.335180
AKR7A2_R	0.103896
AKR7A3_R	-0.208544
AKT1_R	0.122344
AKT1S1_R	-0.019915
AKT2_R	0.138423
AKT3_R	0.063975
AKTIP_R	-0.112078
ALAD_R	-0.230037
ALAS1_R	-0.029558
ALCAM_R	0.170294
ALDH16A1_R	-0.087859
ALDH18A1_R	0.279526
ALDH1A1_R	-2.446423
ALDH1A2_R	-0.005778
ALDH1A3_R	0.749782
ALDH1B1_R	-0.179546
ALDH1L1_R	-1.509425
ALDH1L2_R	0.277052
ALDH2_R	-0.179784
ALDH3A2_R	0.133474
ALDH3B1_R	0.739903
ALDH4A1_R	-0.764523
ALDH5A1_R	0.041583
ALDH6A1_R	-0.548582
ALDH7A1_R	-0.217003
ALDH8A1_R	-0.364903
ALDH9A1_R	-0.407550
ALDOA_R	0.429983
ALDOC_R	0.206996
ALG1_R	-0.698939
ALG10_R	0.264949
ALG10B_R	0.162691
ALG11_R	-0.193325
ALG12_R	-0.286525
ALG13_R	-0.364479
ALG14_R	-0.174067
ALG1L_R	0.293871
ALG1L2_R	-0.875497
ALG2_R	-0.140411
ALG3_R	0.091483
ALG5_R	-0.076816
ALG6_R	-0.115175
ALG8_R	0.248163
ALG9_R	-0.163102
ALK_R	0.539627
ALKBH1_R	0.321615
ALKBH2_R	-0.072164
ALKBH3_R	0.389848
ALKBH4_R	-0.234273
ALKBH5_R	0.316671
ALKBH6_R	0.258298
ALKBH7_R	0.017799
ALKBH8_R	0.143204
ALMS1_R	-0.118841
ALOX12_R	-0.078671
ALOX12B_R	-0.066837
ALOX15_R	-0.223786
ALOX5_R	-0.525918
ALOX5AP_R	-0.090230
ALPK1_R	-0.383946
ALPK2_R	0.457755
ALPK3_R	0.123213
ALPL_R	-0.481040
ALS2_R	-0.316113
ALS2CL_R	0.167554
ALS2CR8_R	-0.042689
ALX1_R	0.680709
ALX3_R	-0.091403
ALX4_R	0.396034
ALYREF_R	0.519267
AMACR_R	-0.027029
AMBP_R	-1.996337
AMBRA1_R	-0.199796
AMD1_R	-0.082771
AMDHD1_R	-1.191881
AMDHD2_R	-0.472492
AMFR_R	0.007205
AMH_R	-0.614649
AMIGO1_R	-0.074236
AMIGO2_R	0.596241
AMIGO3_R	-0.376164
AMMECR1_R	0.003427
AMMECR1L_R	-0.211001
AMN_R	-1.161992
AMN1_R	-0.058428
AMOT_R	-0.027492
AMOTL1_R	0.575263
AMOTL2_R	-0.032241
AMPD2_R	-0.254567
AMPD3_R	-0.089177
AMPH_R	0.200759
AMT_R	-0.502086
AMY2B_R	-1.092452
AMZ2_R	0.075760
ANAPC1_R	0.174635
ANAPC10_R	-0.285867
ANAPC11_R	0.058823
ANAPC13_R	0.000724
ANAPC16_R	0.076179
ANAPC2_R	-0.543495
ANAPC4_R	0.026946
ANAPC5_R	0.225118
ANAPC7_R	0.201236
ANG_R	-0.658152
ANGEL1_R	0.131102
ANGEL2_R	-0.088681
ANGPT1_R	-1.074334
ANGPT2_R	-0.057072
ANGPT4_R	-0.230722
ANGPTL2_R	0.504235
ANGPTL4_R	1.123440
ANK1_R	0.111927
ANK2_R	0.129247
ANK3_R	-0.359510
ANKAR_R	-0.099506
ANKDD1A_R	-0.123236
ANKFN1_R	-0.041152
ANKFY1_R	-0.290970
ANKH_R	0.771316
ANKHD1_R	0.054796
ANKHD1-EIF4EBP3_R	1.582653
ANKIB1_R	-0.313660
ANKLE1_R	0.401085
ANKLE2_R	0.133343
ANKMY1_R	-0.455593
ANKMY2_R	-0.465133
ANKRA2_R	0.047511
ANKRD1_R	-0.839814
ANKRD10_R	0.150210
ANKRD11_R	-0.336994
ANKRD12_R	0.127269
ANKRD13A_R	0.080584
ANKRD13B_R	0.596997
ANKRD13C_R	-0.276532
ANKRD13D_R	0.269225
ANKRD16_R	-0.054235
ANKRD17_R	-0.263217
ANKRD18A_R	0.182232
ANKRD18B_R	0.159633
ANKRD2_R	-0.183482
ANKRD20A1_R	0.770987
ANKRD20A2_R	0.642850
ANKRD20A3_R	-0.086586
ANKRD20A4_R	-0.055380
ANKRD22_R	-0.031695
ANKRD23_R	0.818660
ANKRD24_R	-0.501244
ANKRD26_R	0.047183
ANKRD27_R	-0.329688
ANKRD28_R	0.035510
ANKRD29_R	-0.554873
ANKRD31_R	0.465034
ANKRD32_R	0.098508
ANKRD33B_R	0.087346
ANKRD34B_R	-0.046864
ANKRD35_R	-0.340995
ANKRD36_R	-0.000114
ANKRD36B_R	-0.109660
ANKRD37_R	0.640890
ANKRD39_R	0.004089
ANKRD40_R	-0.062922
ANKRD42_R	-0.485466
ANKRD44_R	0.020603
ANKRD45_R	0.202813
ANKRD46_R	0.053068
ANKRD49_R	0.019651
ANKRD5_R	-0.026233
ANKRD50_R	0.062785
ANKRD52_R	-0.169430
ANKRD53_R	-0.269395
ANKRD54_R	0.229491
ANKRD6_R	0.192790
ANKRD65_R	0.016735
ANKRD9_R	-0.130188
ANKS1A_R	-0.113090
ANKS1B_R	-0.003169
ANKS3_R	-0.117094
ANKS4B_R	-0.212640
ANKS6_R	-0.090978
ANKZF1_R	0.402504
ANLN_R	0.279753
ANO1_R	-0.683820
ANO10_R	0.089309
ANO2_R	-0.234439
ANO5_R	0.105990
ANO6_R	-0.096155
ANO7_R	-0.030486
ANO8_R	0.347568
ANO9_R	-0.388225
ANP32A_R	0.123983
ANP32B_R	0.152236
ANP32D_R	-0.098582
ANP32E_R	0.583075
ANPEP_R	-0.594517
ANTXR1_R	0.091368
ANTXR2_R	-0.101547
ANXA1_R	-0.644265
ANXA11_R	-0.374583
ANXA2_R	-0.246310
ANXA3_R	-0.228695
ANXA4_R	-1.332450
ANXA5_R	0.101569
ANXA6_R	-0.602747
ANXA7_R	0.121339
ANXA8L1_R	-0.105179
ANXA9_R	-1.400326
AOAH_R	-0.039358
AOC2_R	0.207741
AOC3_R	-0.355718
AOX1_R	0.151348
AP1AR_R	-0.214781
