Gene	Expression
A1CF_H	0.355925
A2LD1_H	0.894835
A4GALT_H	1.46297
ABCA10_H	0.94311
ABCA12_H	0.225977
ABCA13_H	0.220435
ABCA9_H	1.36779
ABCB1_H	0
ABCB4_H	0.754413
ABCB9_H	0.950165
ABCC11_H	0
ABCC8_H	0.664617
ABCD1_H	0.950165
ABCG1_H	0
ABCG2_H	0
ABLIM2_H	0.37219
ABLIM3_H	0
ABP1_H	1.16123
ABTB1_H	0.838805
ACADL_H	0.69546
ACAN_H	0.300441
ACAP1_H	0
ACCS_H	0.860201
ACE2_H	0.300441
ACHE_H	0.262539
ACOT11_H	0.203126
ACOT4_H	0.341221
ACOXL_H	0.394679
ACPP_H	0
ACRBP_H	1.03254
ACRC_H	0
ACR_H	0
ACSBG1_H	0
ACSL1_H	0.94311
ACSL6_H	0
ACSM2A_H	0
ACTG2_H	0
ACTL10_H	0
ACTN3_H	0
ACVR1C_H	0
ACVRL1_H	0
ACY3_H	0
ADAM12_H	0
ADAM20_H	0
ADAM21_H	0
ADAM28_H	0
ADAM33_H	0.212843
ADAM8_H	0
ADAMTS10_H	0.683147
ADAMTS13_H	0.350257
ADAMTS14_H	0
ADAMTS17_H	0.405868
ADAMTS18_H	0.870818
ADAMTS2_H	0.820881
ADAMTS4_H	0.528199
ADAMTS5_H	0.309988
ADAMTS6_H	0.560884
ADAMTS8_H	0
ADAMTSL1_H	0
ADAMTSL2_H	0.999461
ADAP1_H	0.860201
ADAP2_H	0
ADARB2_H	0.162187
ADAT3_H	0
ADCY10_H	0
ADCY5_H	0.233454
ADCY8_H	0
ADCYAP1R1_H	0.424868
ADCYAP1_H	0
ADH4_H	0.271761
ADH6_H	0
ADIPOQ_H	0.465305
ADM2_H	1.18474
ADORA2A_H	1.12697
ADPRHL1_H	0.305215
ADPRH_H	0.74342
ADRA1A_H	0.258957
ADRA1B_H	0
ADRA2A_H	0
ADRA2C_H	1.00555
ADRB2_H	0
AFAP1L1_H	0
AGAP11_H	0
AGAP2_H	0
AGAP4_H	0
AGAP5_H	1.69172
AGAP6_H	0
AGAP8_H	0
AGBL2_H	0.192872
AGBL3_H	0.196426
AGER_H	0
AGFG2_H	0.617962
AGMO_H	0.991753
AGPAT9_H	0
AGPHD1_H	0.394679
AGT_H	1.28759
AGXT2L1_H	1.31336
AHNAK2_H	0.156981
AHRR_H	0
AICDA_H	0.28842
AIF1_H	0
AIFM2_H	1.47445
AIFM3_H	0.96222
AIM1L_H	0.233454
AIM1_H	0.258957
AIM2_H	1.18474
AIPL1_H	0.245096
AIRE_H	0
AK5_H	0.838805
AK8_H	0
AKR1B10_H	0.793509
AKR1C1_H	0.903574
AKR1C2_H	1.06031
AKR1C3_H	0
AKR1D1_H	0
AKR1E2_H	0
AKR7A3_H	0.380027
ALDH1A2_H	0
ALDH1A3_H	0.409871
ALDH1L2_H	0.364959
ALDH3B1_H	0.626667
ALKBH6_H	0
ALK_H	0
ALOX12B_H	0.959307
ALOX12_H	0
ALOX15_H	0.787584
ALOX5AP_H	0
ALOX5_H	0.405868
ALPK1_H	0.875172
ALPK2_H	0.380027
ALS2CL_H	0.471988
ALX3_H	0
ALX4_H	0
AMH_H	0.716763
AMPD3_H	0.96222
ANGPT2_H	0.453536
ANGPT4_H	0
ANGPTL4_H	0
ANG_H	0
ANK1_H	0.631946
ANKAR_H	0.982179
ANKDD1A_H	0.569664
ANKFN1_H	0
ANKH_H	0.805253
ANKMY1_H	0.317875
ANKRD20A1_H	0
ANKRD20A2_H	0
ANKRD20A3_H	0
ANKRD20A4_H	0
ANKRD22_H	0
ANKRD23_H	0
ANKRD24_H	0.271761
ANKRD29_H	0.644124
ANKRD2_H	0.995774
ANKRD31_H	0
ANKRD34B_H	0
ANKRD44_H	0.677457
ANKRD53_H	0
ANKRD65_H	1.11676
ANKS4B_H	0.220435
ANO1_H	0.175999
ANO2_H	0.309988
ANO7_H	0.394679
ANO9_H	0.860201
ANP32D_H	0
ANPEP_H	1.06455
ANXA8L1_H	0
AOAH_H	0
AOC2_H	0.528199
AOC3_H	0.405868
AOX1_H	0.380027
AP1M2_H	0
AP3B2_H	0
APC2_H	0.827151
APLNR_H	0.74342
APLN_H	0.207938
APOA2_H	0
APOBEC3A_H	0
APOBEC3B_H	0
APOBR_H	0
APOB_H	0.69987
APOC3_H	0.816563
APOC4_H	0
APOF_H	0
APOL1_H	0.577252
APOL2_H	0
APOL4_H	1.07018
APOL6_H	0.482286
AQP11_H	1.17687
AQP1_H	0
AQP4_H	0.233454
AQP5_H	0.295549
AQP6_H	0.465305
AQP7_H	0
ARAP3_H	1.14596
ARC_H	0.233454
ARHGAP15_H	0
ARHGAP20_H	0
ARHGAP22_H	1.18883
ARHGAP23_H	1.2583
ARHGAP25_H	0.476371
ARHGAP27_H	1.02777
ARHGAP31_H	0.165514
ARHGDIB_H	0
ARHGDIG_H	0
ARHGEF33_H	0
ARHGEF35_H	1.32109
ARHGEF37_H	0
ARHGEF38_H	0.355925
ARHGEF5_H	1.3539
ARID5A_H	0.253937
ARL11_H	0
ARMC12_H	0
ARPC4-TTLL3_H	0.69546
ARSF_H	1.63891
ARSJ_H	0.978155
ART5_H	0
ARTN_H	0
ASAH2B_H	0
ASAH2_H	1.04124
ASB11_H	0
ASB12_H	0
ASB16_H	0
ASB2_H	0
ASB4_H	0.2489
ASGR1_H	0
ASIC2_H	1.17255
ASIC3_H	0
ASIC4_H	1.07546
ASMT_H	0
ASPA_H	0
ASPG_H	0.283339
ASPHD1_H	0
ASPRV1_H	0.611247
ASXL3_H	0.6712
ATG16L2_H	1.18099
ATG9B_H	0.32871
ATOH8_H	0.233454
ATP12A_H	0.589136
ATP13A4_H	0
ATP1A3_H	0.453536
ATP1B4_H	0
ATP2A1_H	0.577252
ATP2A3_H	1.2926
ATP2C2_H	0.853138
ATP5J2-PTCD1_H	0
ATP5L2_H	0
ATP6AP1L_H	0
ATP6V0A4_H	0
ATP6V0D2_H	0
ATP6V1C2_H	0
ATP6V1E2_H	0.271761
ATP6V1G2_H	1.32109
ATP8A2_H	0
ATP8B1_H	0
ATP8B3_H	0
ATP8B4_H	0.482286
ATXN1_H	0.94311
AURKC_H	0
AVPI1_H	0.894835
B3GALT2_H	0
B3GALT4_H	0.761761
