Gene	Expression
A1CF_F	0.651615
A2LD1_F	1.31193
A4GALT_F	1.04804
ABCA10_F	0.944525
ABCA12_F	0.496533
ABCA13_F	0.072532
ABCA9_F	1.3871
ABCB1_F	0.214128
ABCB4_F	1.10556
ABCB9_F	1.05819
ABCC11_F	0
ABCC8_F	0.287398
ABCD1_F	0.940748
ABCG1_F	0.240983
ABCG2_F	0.333492
ABHD15_F	0.517703
ABLIM2_F	0.099214
ABLIM3_F	0
ABP1_F	0.446437
ABTB1_F	0.953454
ACADL_F	0
ACAN_F	0.415415
ACAP1_F	0.127433
ACCS_F	1.42846
ACE2_F	0.187611
ACHE_F	0.378826
ACOT11_F	0.103131
ACOT1_F	0
ACOT4_F	1.22058
ACOXL_F	0.310322
ACPP_F	0.207352
ACRBP_F	1.11551
ACRC_F	0
ACR_F	0
ACSBG1_F	0
ACSL1_F	0.386283
ACSL6_F	0.106997
ACSM2A_F	0
ACTG2_F	0
ACTL10_F	0
ACTN3_F	0.531897
ACVR1C_F	0
ACVRL1_F	0
ACY3_F	1.103
ADAM12_F	0
ADAM20_F	0
ADAM21_F	0
ADAM28_F	0
ADAM33_F	0
ADAM8_F	0.755588
ADAMTS10_F	0.342945
ADAMTS13_F	0.131228
ADAMTS14_F	0
ADAMTS17_F	0.903298
ADAMTS20_F	1.20998
ADAMTS2_F	0.562699
ADAMTS4_F	0.682293
ADAMTS5_F	0.103131
ADAMTS6_F	0.235627
ADAMTS8_F	0
ADAMTSL1_F	0
ADAMTSL2_F	0.496533
ADAP1_F	0.651615
ADAP2_F	0.110053
ADARB2_F	0.338094
ADAT3_F	1.24893
ADCK5_F	0.386283
ADCY10_F	0.295464
ADCY5_F	0.122419
ADCY7_F	0.755588
ADCY8_F	1.20998
ADCYAP1R1_F	0.147832
ADCYAP1_F	0
ADH4_F	0.175046
ADH6_F	0
ADIPOQ_F	1.03391
ADM2_F	0.935023
ADORA2A_F	0
ADPRHL1_F	0.682293
ADPRH_F	0.546741
ADRA1A_F	0.985845
ADRA1B_F	0.496533
ADRA2A_F	0
ADRA2C_F	0
ADRB2_F	0
