Gene	Expression
A1BG_F	-0.166959
A1CF_F	0.228717
A2LD1_F	0.342962
A4GALT_F	0.113628
AAAS_F	-0.025334
AACS_F	-0.009230
AADAT_F	0.533174
AAED1_F	-0.047737
AAGAB_F	0.260797
AAK1_F	-0.008895
AAMP_F	0.010900
AARS_F	0.012146
AARS2_F	0.196600
AARSD1_F	0.019078
AASDH_F	0.069118
AASDHPPT_F	-0.102928
AASS_F	0.138819
AATF_F	0.183676
AATK_F	0.336357
ABAT_F	0.309741
ABCA1_F	-0.053261
ABCA10_F	0.022896
ABCA12_F	0.203756
ABCA13_F	-0.238533
ABCA2_F	-0.478318
ABCA3_F	-0.108786
ABCA5_F	-0.275104
ABCA7_F	0.103715
ABCA9_F	0.244387
ABCB1_F	-0.059232
ABCB10_F	0.021956
ABCB4_F	-0.115604
ABCB5_F	-0.738181
ABCB6_F	0.085295
ABCB7_F	-0.093331
ABCB8_F	-0.387931
ABCB9_F	0.608491
ABCC1_F	0.076452
ABCC10_F	0.513433
ABCC11_F	-0.039784
ABCC2_F	1.140095
ABCC4_F	0.287942
ABCC5_F	0.153794
ABCC6_F	0.328392
ABCC8_F	-0.141207
ABCC9_F	0.447765
ABCD1_F	0.102114
ABCD3_F	0.164089
ABCD4_F	0.295978
ABCE1_F	-0.150444
ABCF1_F	-0.043064
ABCF2_F	0.329567
ABCF3_F	0.281411
ABCG1_F	-0.126769
ABCG2_F	-0.087735
ABHD10_F	0.068468
ABHD11_F	-0.421980
ABHD12_F	0.253248
ABHD13_F	-0.166510
ABHD14A_F	0.089223
ABHD14B_F	-0.685171
ABHD15_F	-0.543344
ABHD16A_F	0.040091
ABHD2_F	0.019238
ABHD3_F	0.456055
ABHD4_F	0.137664
ABHD5_F	-0.158286
ABHD6_F	-0.556868
ABHD8_F	0.511792
ABI1_F	-0.170998
ABI2_F	-0.074778
ABL1_F	0.115747
ABL2_F	-0.039110
ABLIM1_F	0.137258
ABLIM2_F	-0.228102
ABLIM3_F	-0.105291
ABO_F	0.524101
ABP1_F	-0.179175
ABR_F	-0.231863
ABRACL_F	-0.240858
ABT1_F	-0.016220
ABTB1_F	-0.282229
ABTB2_F	0.189064
ACAA1_F	0.628307
ACAA2_F	0.339046
ACACA_F	0.096962
ACACB_F	-0.112260
ACAD10_F	0.112866
ACAD11_F	-0.025266
ACAD8_F	0.548611
ACAD9_F	0.212067
ACADL_F	-0.121362
ACADM_F	0.248594
ACADS_F	-0.036220
ACADSB_F	0.051024
ACADVL_F	0.122329
ACAN_F	-0.155204
ACAP1_F	-0.069527
ACAP2_F	-0.198858
ACAP3_F	0.061116
ACAT1_F	0.260305
ACAT2_F	0.131963
ACBD3_F	-0.468148
ACBD4_F	0.219518
ACBD5_F	-0.059444
ACBD6_F	-0.158041
ACBD7_F	-0.088766
ACCS_F	0.685506
ACD_F	-0.042908
ACE2_F	-0.050251
ACER2_F	-0.223473
ACER3_F	-0.179075
ACHE_F	0.139645
ACIN1_F	-0.087561
ACLY_F	-0.017275
ACMSD_F	1.653967
ACN9_F	-0.027040
ACO1_F	-0.029085
ACO2_F	0.016216
ACOT1_F	-0.901408
ACOT11_F	-0.542150
ACOT13_F	0.220302
ACOT2_F	0.938718
ACOT4_F	0.884728
ACOT7_F	0.295848
ACOT8_F	-0.020834
ACOT9_F	0.112361
ACOX1_F	0.237902
ACOX2_F	-0.507001
ACOX3_F	-0.366886
ACOXL_F	0.114482
ACP1_F	-0.137639
ACP2_F	-0.070326
ACP5_F	0.303111
ACP6_F	0.040588
ACPL2_F	0.125756
ACPP_F	-0.035357
ACR_F	-0.170553
ACRBP_F	0.261305
ACRC_F	-0.258391
ACSBG1_F	-0.106430
ACSF2_F	-0.506367
ACSF3_F	0.198676
ACSL1_F	-0.092987
ACSL3_F	0.024636
ACSL4_F	0.078475
ACSL6_F	-0.128782
ACSM2A_F	-0.329377
ACSM2B_F	1.429867
ACSM3_F	0.125408
ACSS2_F	-0.583936
ACSS3_F	-0.000715
ACTA1_F	0.059387
ACTA2_F	0.121244
ACTB_F	-0.082452
ACTC1_F	-1.067270
ACTG1_F	-0.230876
ACTG2_F	-0.494595
ACTL10_F	-0.039360
ACTL6A_F	0.205261
ACTN1_F	-0.319566
ACTN3_F	-0.828779
ACTN4_F	-0.024379
ACTR10_F	0.068419
ACTR1A_F	-0.059555
ACTR1B_F	0.000431
ACTR2_F	-0.093366
ACTR3_F	-0.124190
ACTR3B_F	0.235705
ACTR5_F	0.094196
ACTR6_F	-0.237633
ACTR8_F	0.167443
ACVR1_F	-0.386612
ACVR1B_F	0.217938
ACVR1C_F	-0.061529
ACVR2A_F	-0.025635
ACVR2B_F	-0.145473
ACVRL1_F	-0.119095
ACY1_F	0.367771
ACY3_F	0.870567
ACYP1_F	-0.851499
ACYP2_F	0.506043
ADA_F	-0.350131
ADAL_F	-0.042495
ADAM10_F	-0.132393
ADAM11_F	0.079748
ADAM12_F	-0.422827
ADAM15_F	0.018843
ADAM17_F	0.031914
ADAM19_F	-0.425381
ADAM20_F	-0.062057
ADAM21_F	-0.119290
