Gene	Expression
A1CF_M	0
A2LD1_M	1.17746
A4GALT_M	1.39575
AATK_M	1.09801
ABCA10_M	1.12522
ABCA12_M	0
ABCA13_M	0.704708
ABCA7_M	1.08281
ABCA9_M	0.782143
ABCB1_M	1.00889
ABCB9_M	0
ABCC11_M	0
ABCC2_M	0.690666
ABCC6_M	0.538341
ABCC8_M	0.558446
ABCD1_M	0.899237
ABCG1_M	0
ABCG2_M	1.11713
ABLIM2_M	0
ABLIM3_M	0
ACADL_M	0
ACAN_M	0
ACAP1_M	0
ACBD4_M	0
ACCS_M	0.597212
ACE2_M	0
ACHE_M	0
ACMSD_M	0
ACOT11_M	0
ACOT1_M	0
ACOT4_M	1.57931
ACOX2_M	0
ACOXL_M	0
ACP5_M	0
ACPP_M	0
ACRC_M	0
ACR_M	0
ACSBG1_M	0
ACSL1_M	0.690666
ACSL6_M	0.996445
ACSM2A_M	0
ACSM2B_M	1.42267
ACTG2_M	0
ACTL10_M	0
ACVR1C_M	0
ACVRL1_M	0
ACY3_M	1.11713
ACYP2_M	0
ADAM12_M	0
ADAM20_M	0
ADAM21_M	0
ADAM28_M	0
ADAM33_M	0
ADAM8_M	0
ADAMTS10_M	1.38105
ADAMTS13_M	1.09421
ADAMTS14_M	0.950824
ADAMTS17_M	0.520956
ADAMTS18_M	0.727823
ADAMTS4_M	1.06338
ADAMTS5_M	0.494271
ADAMTS6_M	0
ADAMTS8_M	0
ADAMTSL1_M	0
ADAMTSL2_M	1.03618
ADAP1_M	0.553232
ADAP2_M	0
ADARB2_M	0.710251
ADAT3_M	0
ADCK5_M	0
ADCY10_M	0
ADCY5_M	0
ADCY8_M	0
ADCYAP1R1_M	0.685619
ADCYAP1_M	0
ADH6_M	0
ADIPOQ_M	0.767052
ADM2_M	1.16443
ADORA2A_M	0
ADPRHL1_M	0
ADRA1A_M	0.565895
ADRA1B_M	0
ADRA2A_M	0
ADRA2B_M	0
ADRA2C_M	0
ADRB2_M	0
AFAP1L1_M	0.99123
AFP_M	0
AGAP11_M	1.21484
AGAP2_M	0
AGAP5_M	0
AGAP6_M	0
AGAP8_M	0
AGBL2_M	1.01564
AGBL3_M	0
AGER_M	1.55604
AGFG2_M	1.01215
AGMO_M	0
AGPAT9_M	0
AGPHD1_M	0
AGT_M	0.685619
AGXT2L1_M	0
AGXT_M	1.22755
AHNAK2_M	0.499121
AHRR_M	0.830931
AHR_M	0.975194
AICDA_M	0
AIF1_M	0
AIFM2_M	1.38408
AIFM3_M	0
AIM1L_M	0
AIM1_M	0.92732
AIM2_M	0.899237
AIPL1_M	0.625938
AIRE_M	0.776098
AK8_M	0.934179
AKR1B10_M	0.967243
AKR1B15_M	0
AKR1C1_M	0
AKR1C2_M	0
AKR1C3_M	0
AKR1D1_M	0
AKR1E2_M	0
AKR7A3_M	0
ALDH1A2_M	0
ALDH1A3_M	0.53421
ALDH1L2_M	0.854995
ALDH3B1_M	0.819174
ALDH8A1_M	0
ALG1L2_M	1.20136
ALK_M	0
ALOX12B_M	0
ALOX12_M	0
ALOX15_M	0.6712
ALOX5AP_M	0
ALOX5_M	0.710251
ALPK1_M	1.34781
ALPK2_M	1.12756
ALS2CL_M	0.841167
ALX1_M	0
ALX3_M	0
ALX4_M	0
AMDHD1_M	1.07353
AMN_M	0
AMPD3_M	1.25387
ANGPT2_M	0.782143
ANGPT4_M	1.30575
ANGPTL4_M	0
ANG_M	0
ANK1_M	0.54707
ANKAR_M	1.05495
ANKDD1A_M	0.762087
ANKFN1_M	0
ANKHD1-EIF4EBP3_M	0
ANKMY1_M	0.724388
ANKRD20A1_M	0.576741
ANKRD20A2_M	0.767052
ANKRD20A3_M	0
ANKRD20A4_M	0
ANKRD22_M	0
ANKRD23_M	1.55604
ANKRD24_M	0.576741
ANKRD29_M	1.18939
ANKRD2_M	0
ANKRD31_M	0
ANKRD34B_M	0
ANKRD35_M	0.505927
ANKRD37_M	0
ANKRD39_M	0
ANKRD44_M	0.483338
ANKRD53_M	0
ANKRD65_M	0
ANKS4B_M	0
ANO1_M	1.35021
ANO2_M	0
ANO7_M	0.860009
ANO9_M	0
