Gene	Expression
A1BG_S	-0.110837
A1CF_S	0.470027
A2LD1_S	0.512685
A4GALT_S	-0.069051
AAAS_S	0.268018
AACS_S	0.163080
AADAT_S	-0.269448
AAED1_S	0.103044
AAGAB_S	-0.116445
AAK1_S	-0.315013
AAMP_S	-0.160361
AARS_S	-0.032440
AARS2_S	0.246517
AARSD1_S	-0.000040
AASDH_S	0.220036
AASDHPPT_S	-0.011241
AASS_S	-0.246737
AATF_S	-0.044293
AATK_S	0.198835
ABAT_S	-0.559365
ABCA1_S	-0.376616
ABCA10_S	0.088626
ABCA12_S	0.566201
ABCA13_S	0.443027
ABCA2_S	0.442032
ABCA3_S	0.376213
ABCA5_S	-0.306397
ABCA7_S	-0.471092
ABCA9_S	0.440941
ABCB1_S	-0.273361
ABCB10_S	-0.127148
ABCB4_S	0.168055
ABCB5_S	0.160620
ABCB6_S	0.553140
ABCB7_S	0.066338
ABCB8_S	1.062977
ABCB9_S	-0.449698
ABCC1_S	-0.081361
ABCC10_S	0.295901
ABCC11_S	-0.039784
ABCC2_S	-1.391327
ABCC4_S	-0.566183
ABCC5_S	0.182258
ABCC6_S	-0.618563
ABCC8_S	0.598706
ABCC9_S	-0.096838
ABCD1_S	-0.838635
ABCD3_S	-0.081317
ABCD4_S	-0.365098
ABCE1_S	-0.310461
ABCF1_S	0.171088
ABCF2_S	-0.329357
ABCF3_S	-0.353027
ABCG1_S	-0.367752
ABCG2_S	0.466744
ABHD10_S	0.135949
ABHD11_S	-0.519912
ABHD12_S	-0.200797
ABHD13_S	0.183630
ABHD14A_S	0.490739
ABHD14B_S	1.195019
ABHD15_S	-0.081568
ABHD16A_S	-0.106767
ABHD2_S	0.040398
ABHD3_S	-0.093139
ABHD4_S	0.695665
ABHD5_S	-0.085047
ABHD6_S	-0.157950
ABHD8_S	0.435862
ABI1_S	0.376686
ABI2_S	0.365331
ABL1_S	-0.279092
ABL2_S	0.135924
ABLIM1_S	-0.478241
ABLIM2_S	0.799950
ABLIM3_S	-0.105291
ABO_S	-0.015731
ABP1_S	-0.625612
ABR_S	-0.172729
ABRACL_S	-0.467550
ABT1_S	-0.175547
ABTB1_S	0.368605
ABTB2_S	-0.444331
